Time,Outage1,Outage2,Outage3,Outage4,Outage5,Outage6,Outage7,Outage8,Outage9,Outage10,Outage11,Outage12,Outage13,Outage14,Outage15,Outage16,Outage17,Outage18,Outage19,Outage20,Outage21,Outage22,Outage23,Outage24,Outage25,Outage26,Outage27,Outage28,Outage29,Outage30,Outage31,Outage32,Outage33,Outage34,Outage35,Outage36,Outage37,Outage38,Outage39,Outage40,Outage41,Outage42,Outage43,Outage44,Outage45,Outage46,Outage47
3.37365,1.002407193,0.995868325,1.003522277,1.001208782,0.998941004,0.988361597,0.995868325,0.99899596,0.997345388,0.992330372,0.98629576,0.999123991,0.998941004,0.996522427,1.003564119,0.99899596,1.005606055,0.995868325,0.99864608,0.99899596,0.99234581,1.004737377,1.001897454,0.966630876,0.998682857,0.995607972,1.000682831,0.997857511,1.007249355,0.997103035,1.002407193,0.996511698,0.995125353,0.99777174,0.997345388,0.995868325,1.008117795,1.005237103,0.98162061,1.001808882,0.98629576,1.001568794,0.966128767,0.997345388,1.008975148,1.001522899,0.99234581
3.38198,1.002374411,0.995642841,1.003811836,1.001966,0.999009967,0.988168955,0.995642841,0.998917639,0.997610033,0.992033482,0.984779,0.999029517,0.999009967,0.996281147,1.003509402,0.998917639,1.00561285,0.995642841,0.998764694,0.998917639,0.992086649,1.004732609,1.001843929,0.965103388,0.998614848,0.995737851,1.000582099,0.998103678,1.007233024,0.997387707,1.002374411,0.996606469,0.994883597,0.997546673,0.997610033,0.995642841,1.008123159,1.00521338,0.981535971,1.001778722,0.984779,1.001467943,0.963562071,0.997610033,1.009006262,1.001430035,0.992086649
3.39031,1.002342343,0.995411277,1.004085541,1.002721906,0.999061167,0.988052249,0.995411277,0.998835862,0.997898102,0.991771519,0.983444452,0.99893111,0.999061167,0.996038079,1.003454089,0.998835862,1.005620718,0.995411277,0.99885726,0.998835862,0.991837025,1.00472784,1.001790047,0.964005291,0.998547792,0.995908678,1.000482082,0.998360038,1.007215023,0.997697711,1.002342343,0.996701241,0.994651675,0.997327507,0.997898102,0.995411277,1.008127809,1.005187988,0.981467903,1.001749277,0.983444452,1.001365662,0.961725414,0.997898102,1.009039164,1.001335979,0.991837025
3.39864,1.002311468,0.995174885,1.004340172,1.003456235,0.999095321,0.988008559,0.995174885,0.998750925,0.998209417,0.991538942,0.982231855,0.998829305,0.999095321,0.995785058,1.003398299,0.998750925,1.005629778,0.995174885,0.998921871,0.998750925,0.991600633,1.004722476,1.001736641,0.963402569,0.998481929,0.996121407,1.000383019,0.998625815,1.007195473,0.998028934,1.002311468,0.996796548,0.994431734,0.99711597,0.998209417,0.995174885,1.008131742,1.005161405,0.981422842,1.001722336,0.982231855,1.00126183,0.960946858,0.998209417,1.009073615,1.001241088,0.991600633
3.40697,1.002280831,0.99493593,1.004573226,1.004157424,0.999113262,0.98803997,0.99493593,0.998668313,0.998542905,0.99136734,0.981162727,0.998724461,0.999113262,0.995524406,1.003342152,0.998668313,1.005639791,0.99493593,0.998956978,0.998668313,0.991379857,1.00471735,1.001683474,0.963416576,0.998418152,0.99636656,1.000285506,0.99888438,1.007173896,0.998378575,1.002280831,0.996892691,0.994223952,0.996913254,0.998542905,0.99493593,1.0081352,1.005133748,0.981405795,1.001695156,0.981162727,1.001157045,0.961474538,0.998542905,1.009109616,1.001145482,0.991379857
3.4153,1.002251983,0.994696319,1.004781246,1.004819393,0.999116182,0.988151133,0.994696319,0.998579621,0.998897195,0.991254449,0.980252743,0.998616874,0.999116182,0.995257914,1.003285527,0.998579621,1.005650878,0.994696319,0.998961806,0.998579621,0.991174579,1.004711986,1.001630902,0.964139938,0.99835664,0.996662617,1.000190139,0.999163032,1.007150531,0.99874413,1.002251983,0.996989727,0.994026661,0.996720552,0.998897195,0.994696319,1.008137941,1.005105138,0.981421947,1.001668334,0.980252743,1.001051545,0.963408709,0.998897195,1.009147286,1.001049399,0.991174579
3.42363,1.002225161,0.994458199,1.004961252,1.005438209,0.999104917,0.988346279,0.994458199,0.99848187,0.999270737,0.991203368,0.979501426,0.998507261,0.999104917,0.994986236,1.003228903,0.99848187,1.005661964,0.994458199,0.998936057,0.99848187,0.99098134,1.004706502,1.001578927,0.965620875,0.998298109,0.9970029,1.00009656,0.999452353,1.007125378,0.999122798,1.002225161,0.997088253,0.993835568,0.996538401,0.999270737,0.994458199,1.008140087,1.005075455,0.981475651,1.001642704,0.979501426,1.000945449,0.966613472,0.999270737,1.009186268,1.000953078,0.99098134
3.43196,1.002200484,0.994223475,1.005110621,1.006010056,0.999080777,0.988627613,0.994223475,0.998386502,0.99965024,0.991219342,0.978939831,0.998396039,0.999080777,0.994709909,1.003172159,0.998386502,1.005673409,0.994223475,0.99887979,0.998386502,0.990795672,1.004701018,1.001527667,0.967797041,0.998243213,0.997384012,1.000005007,0.999747694,1.00709796,0.999511778,1.002200484,0.997188449,0.993644893,0.996365607,0.99965024,0.994223475,1.008141518,1.005045056,0.981570423,1.001618147,0.978939831,1.000838876,0.970666528,0.99965024,1.009226799,1.000856638,0.990795672
3.44029,1.002177954,0.99399364,1.005226493,1.00653863,0.999045074,0.988996387,0.99399364,0.998291314,1.000055552,0.991307557,0.978565156,0.998283863,0.999045074,0.994430482,1.003112793,0.998291314,1.00568521,0.99399364,0.998791218,0.998291314,0.990612745,1.004695535,1.001477361,0.970531642,0.998192251,0.997804821,0.999916255,1.000047565,1.007068753,0.999928832,1.002177954,0.997290552,0.993450105,0.996199667,1.000055552,0.99399364,1.008142233,1.005013943,0.981709182,1.001594901,0.978565156,1.000732303,0.974883318,1.000055552,1.009268641,1.000760198,0.990612745
3.44862,1.002157688,0.993769467,1.005306482,1.007002354,0.99899888,0.989440024,0.993769467,0.998195171,1.000477791,0.991471291,0.978380442,0.998171151,0.99899888,0.994149327,1.003055334,0.998195171,1.00569725,0.993769467,0.99867183,0.998195171,0.990427852,1.00469017,1.001427174,0.973624408,0.9981457,0.998248994,0.999829948,1.000351906,1.007037282,1.000334144,1.002157688,0.997395039,0.99324739,0.996037424,1.000477791,0.993769467,1.008142114,1.004981875,0.981894314,1.001573086,0.978380442,1.000625849,0.978591323,1.000477791,1.009311795,1.0006603,0.990427852
3.45695,1.002140045,0.993551075,1.005348802,1.007408381,0.998943686,0.989983678,0.993551075,0.998098493,1.00091207,0.991712749,0.978386521,0.998058558,0.998943686,0.993868411,1.002999067,0.998098493,1.005709767,0.993551075,0.998522222,0.998098493,0.990237653,1.004684567,1.00137794,0.976815879,0.998104036,0.998742938,0.999746382,1.000659466,1.007003665,1.000739574,1.002140045,0.997494757,0.993034005,0.995875835,1.00091207,0.993551075,1.008141279,1.004949093,0.982126951,1.00155282,0.978386521,1.000519753,0.981327116,1.00091207,1.009356141,1.000567317,0.990237653
3.46528,1.002124786,0.99333787,1.005351782,1.007756948,0.998880684,0.990616262,0.99333787,0.998002231,1.001356483,0.992020905,0.978581369,0.99794656,0.998880684,0.99358952,1.002943158,0.998002231,1.005722642,0.99333787,0.998343468,0.998002231,0.990040064,1.004678607,1.001329422,0.97983402,0.998067796,0.999273837,0.999665916,1.000968814,1.006968021,1.001147628,1.002124786,0.99760282,0.992808223,0.995712221,1.001356483,0.99333787,1.008139253,1.004915476,0.982407868,1.001534343,0.978581369,1.000414014,0.982841849,1.001356483,1.009401321,1.000469565,0.990040064
3.47361,1.002112389,0.993128419,1.005314231,1.008047223,0.998811185,0.991309404,0.993128419,0.997906983,1.001811028,0.992421567,0.978945136,0.997835815,0.998811185,0.993314803,1.002887845,0.997906983,1.005735874,0.993128419,0.998136938,0.997906983,0.989834726,1.004671931,1.001282096,0.982438862,0.998037338,0.999835134,0.99958837,1.001294613,1.006930113,1.001556158,1.002112389,0.997716129,0.992569387,0.995544016,1.001811028,0.993128419,1.008136153,1.004880905,0.982737362,1.001517653,0.978945136,1.000309229,0.983102739,1.001811028,1.009447575,1.000374317,0.989834726
3.48194,1.002102017,0.992920637,1.005235672,1.008280039,0.998736262,0.992101669,0.992920637,0.997812808,1.002272844,0.992905319,0.979501724,0.997726738,0.998736262,0.993046284,1.002833486,0.997812808,1.005749226,0.992920637,0.997904181,0.997812808,0.989622176,1.004664421,1.001236081,0.984448969,0.998013198,1.000423789,0.999514043,1.00160563,1.006890178,1.001963019,1.002102017,0.997833192,0.992318392,0.995369494,1.002272844,0.992920637,1.008131623,1.004845262,0.98311305,1.001502872,0.979501724,1.000205159,0.982262135,1.002272844,1.009494543,1.000280857,0.989622176
3.49027,1.002093315,0.992712319,1.005116105,1.008452892,0.998657465,0.992973745,0.992712319,0.997720122,1.002739549,0.993447006,0.980230927,0.997619927,0.998657465,0.99278599,1.002780199,0.997720122,1.005762696,0.992712319,0.997647047,0.997720122,0.98940438,1.00465405,1.001191378,0.985749245,0.997995377,1.001037359,0.999443054,1.001912475,1.006848216,1.002366662,1.002093315,0.997953773,0.992057443,0.995187342,1.002739549,0.992712319,1.008125782,1.004808307,0.983531654,1.001490355,0.980230927,1.000102282,0.980555773,1.002739549,1.009542465,1.000188828,0.98940438
3.4986,1.002086878,0.992501557,1.00495553,1.008566499,0.998574853,0.99393481,0.992501557,0.997629642,1.003208876,0.994083405,0.981091499,0.997515738,0.998574853,0.992535174,1.002727747,0.997629642,1.005776048,0.992501557,0.99736774,0.997629642,0.98918432,1.004642725,1.001148224,0.986285865,0.997984469,1.001688123,0.999375284,1.00221765,1.006804347,1.00276649,1.002086878,0.998078823,0.991789639,0.994997084,1.003208876,0.992501557,1.008118391,1.00477016,0.983989716,1.001479864,0.981091499,1.000000834,0.978216708,1.003208876,1.009591222,1.000101686,0.98918432
3.50693,1.002082467,0.992286444,1.00475347,1.008621097,0.998491049,0.994937718,0.992286444,0.997541726,1.003679037,0.994798183,0.98212111,0.997414589,0.998491049,0.992294669,1.002676606,0.997541726,1.005789161,0.992286444,0.997068346,0.997541726,0.988966227,1.00462985,1.001106739,0.986053884,0.997980773,1.002342939,0.999311209,1.002519846,1.00675869,1.00316143,1.002082467,0.998208225,0.991518259,0.994798362,1.003679037,0.992286444,1.008109331,1.004730821,0.984469116,1.001471758,0.98212111,0.999900937,0.975454867,1.003679037,1.009640574,1.000009894,0.988966227
3.51526,1.002080321,0.992065728,1.004508972,1.008615971,0.998407841,0.995992303,0.992065728,0.997456431,1.004147768,0.995581567,0.983288646,0.997317016,0.998407841,0.992064893,1.002626657,0.997456431,1.005801439,0.992065728,0.996751368,0.997456431,0.988755047,1.004614711,1.001066804,0.985093236,0.997982919,1.003010035,0.999250531,1.00281775,1.006711125,1.003549933,1.002080321,0.998342097,0.991247356,0.994591832,1.004147768,0.992065728,1.008098722,1.004689932,0.984993696,1.001466274,0.983288646,0.999802589,0.972479165,1.004147768,1.009690404,0.999925077,0.988755047
3.52359,1.002080441,0.991837978,1.004222512,1.008557439,0.998326063,0.997107148,0.991837978,0.997374356,1.004612803,0.996445715,0.98459667,0.997223437,0.998326063,0.991845012,1.002578259,0.997374356,1.005812764,0.991837978,0.996419191,0.997374356,0.98855567,1.00459671,1.001028538,0.983478129,0.997993886,1.003687501,0.999193311,1.003110647,1.00666213,1.003931165,1.002080441,0.998480439,0.990980983,0.994379044,1.004612803,0.991837978,1.008086205,1.004647493,0.985548854,1.001463175,0.98459667,0.999706209,0.969514489,1.004612803,1.009740949,0.999840677,0.98855567
3.53192,1.002083063,0.99160248,1.003895164,1.008449435,0.998247027,0.998253644,0.99160248,0.997295856,1.005072236,0.997351289,0.985981107,0.99713403,0.998247027,0.991633773,1.002531409,0.997295856,1.005822778,0.99160248,0.996074617,0.997295856,0.988371789,1.004575968,1.000991344,0.981304824,0.998013198,1.004375339,0.999139845,1.003398061,1.006611705,1.004304767,1.002083063,0.998631895,0.990722954,0.994161606,1.005072236,0.99160248,1.008071899,1.004603505,0.986127377,1.001462698,0.985981107,0.999611974,0.96677494,1.005072236,1.009791732,0.99975723,0.988371789
3.54025,1.002087712,0.991358697,1.003527999,1.008297443,0.998173237,0.999429822,0.991358697,0.997220993,1.005532146,0.998307168,0.987445951,0.997049212,0.998173237,0.991429329,1.002486467,0.997220993,1.005831122,0.991358697,0.995720029,0.997220993,0.988205969,1.004552007,1.000955701,0.978684425,0.998040855,1.005058408,0.999090016,1.003683686,1.006560087,1.004669905,1.002087712,0.998780191,0.990476251,0.993941486,1.005532146,0.991358697,1.008055687,1.004557967,0.986725867,1.001465082,0.987445951,0.999519885,0.964398444,1.005532146,1.009842873,0.999675512,0.988205969
3.54858,1.002094507,0.991106868,1.003123403,1.008107305,0.998105884,1.000628114,0.991106868,0.997147143,1.005973577,0.999317348,0.988989174,0.996969104,0.998105884,0.991229475,1.002443194,0.997147143,1.00583601,0.991106868,0.995358467,0.997147143,0.988057256,1.004524589,1.00092113,0.975737154,0.998076737,1.005737424,0.999043822,1.003957152,1.006507277,1.005025864,1.002094507,0.998931944,0.990241885,0.993721008,1.005973577,0.991106868,1.008037806,1.00451076,0.987342119,1.001470208,0.988989174,0.999430358,0.962608099,1.005973577,1.009894013,0.999596179,0.988057256
3.55691,1.002101541,0.990847886,1.00268352,1.007885218,0.998046398,1.001839042,0.990847886,0.997079372,1.006401777,1.00035882,0.990577459,0.996894121,0.998046398,0.991031885,1.002401948,0.997079372,1.005839229,0.990847886,0.994992495,0.997079372,0.987921953,1.004493356,1.000887513,0.972590864,0.998121142,1.006409526,0.999001324,1.004222274,1.006453753,1.005372286,1.002101541,0.999088883,0.990019441,0.993503094,1.006401777,0.990847886,1.008017898,1.004462123,0.987973213,1.001478434,0.990577459,0.999343276,0.961722195,1.006401777,1.009945154,0.99951905,0.987921953
3.56524,1.002110839,0.99058342,1.002211809,1.007638216,0.997996211,1.003047943,0.99058342,0.997016847,1.006816626,1.001430273,0.992197454,0.996821523,0.997996211,0.990834236,1.002362967,0.997016847,1.005840182,0.99058342,0.994624913,0.997016847,0.987794876,1.004458427,1.000854731,0.969385922,0.998174131,1.007065892,0.998962462,1.004479647,1.006399512,1.005708814,1.002110839,0.999251187,0.989806235,0.993290663,1.006816626,0.99058342,1.007996321,1.004412055,0.988616586,1.001489401,0.992197454,0.999258876,0.962002218,1.006816626,1.009996057,0.999444187,0.987794876
3.57357,1.002121449,0.990315557,1.001711726,1.007373214,0.997956693,1.004244566,0.990315557,0.996958852,1.007215858,1.002524257,0.993837297,0.996756077,0.997956693,0.990635037,1.00232625,0.996958852,1.005838513,0.990315557,0.994268596,0.996958852,0.987670481,1.004419565,1.000822544,0.966267943,0.998239577,1.007705688,0.998927295,1.004728317,1.006344795,1.006035209,1.002121449,0.999418139,0.989597976,0.993086576,1.007215858,0.990315557,1.007972956,1.004360557,0.989257097,1.001503468,0.993837297,0.999177456,0.963599443,1.007215858,1.010046363,0.999371707,0.987670481
3.5819,1.002133012,0.990047157,1.001187563,1.007097006,0.997929454,1.005423903,0.990047157,0.996905446,1.007597566,1.003632426,0.995480597,0.996697128,0.997929454,0.990432978,1.002292037,0.996905446,1.005833387,0.990047157,0.993906975,0.996905446,0.987543344,1.00437665,1.000790834,0.963366449,0.998309493,1.008324146,0.998895943,1.004967451,1.00628984,1.006351113,1.002133012,0.999590039,0.989389658,0.992893159,1.007597566,0.990047157,1.007947922,1.004307866,0.989919841,1.001521349,0.995480597,0.999099016,0.966476917,1.007597566,1.010095954,0.99930191,0.987543344
3.59023,1.002144814,0.989780962,1.000645399,1.006816626,0.997915685,1.006569028,0.989780962,0.996856987,1.007960677,1.004739404,0.997105956,0.996643782,0.997915685,0.990227282,1.002260447,0.996856987,1.0058254,0.989780962,0.993548453,0.996856987,0.98740977,1.004329801,1.000759363,0.960790098,0.998387396,1.008919597,0.998868227,1.005197048,1.006234884,1.006656647,1.002144814,0.999770045,0.989176989,0.992712259,1.007960677,0.989780962,1.007921338,1.004253864,0.990593433,1.001541018,0.997105956,0.999023676,0.970342636,1.007960677,1.01014483,0.999234855,0.98740977
3.59856,1.002156377,0.989519656,1.00009191,1.006538153,0.997916996,1.007673979,0.989519656,0.996813655,1.008304119,1.005841374,0.998701155,0.996596098,0.997916996,0.990017831,1.002231479,0.996813655,1.005813837,0.989519656,0.993198156,0.996813655,0.987267375,1.004279137,1.00072813,0.958601654,0.998473763,1.009489059,0.998844266,1.005416751,1.006180286,1.006955504,1.002156377,0.999951482,0.988956511,0.992544293,1.008304119,0.989519656,1.007893205,1.004199147,0.991273105,1.001563787,0.998701155,0.998951614,0.974626839,1.008304119,1.010192513,0.999170482,0.987267375
3.60689,1.002167344,0.989265263,0.999533892,1.006268978,0.997935176,1.008731365,0.989265263,0.99677521,1.00862658,1.006930113,1.000255466,0.996554375,0.997935176,0.989804685,1.002205491,0.99677521,1.005798817,0.989265263,0.99285841,0.99677521,0.9871158,1.004224539,1.000696778,0.956918716,0.998568356,1.010030389,0.998824,1.005625963,1.006125927,1.007239342,1.002167344,1.000136971,0.988726139,0.992387593,1.00862658,0.989265263,1.007863879,1.004143596,0.99193871,1.001589775,1.000255466,0.99888283,0.978638589,1.00862658,1.010239005,0.99910903,0.9871158
3.61522,1.002177358,0.989019275,0.998984039,1.006009817,0.997971714,1.009733558,0.989019275,0.996741831,1.008925557,1.00799346,1.001749754,0.996518731,0.997971714,0.989588499,1.002182484,0.996741831,1.00578022,0.989019275,0.992529154,0.996741831,0.986955643,1.004166245,1.000665426,0.955920517,0.998670816,1.010542154,0.998807311,1.005824566,1.006072283,1.007512331,1.002177358,1.00032711,0.9884848,0.992237806,1.008925557,0.989019275,1.007833242,1.004087567,0.992625535,1.001618862,1.001749754,0.998817623,0.981840014,1.008925557,1.010283947,0.999050796,0.986955643
3.62355,1.002185702,0.988782167,0.998438835,1.00576508,0.998030782,1.010674,0.988782167,0.9967134,1.009202003,1.009025812,1.003175735,0.99648881,0.998030782,0.989370048,1.002162814,0.9967134,1.005757928,0.988782167,0.992213666,0.9967134,0.986789107,1.004104614,1.000633717,0.955756307,0.998780668,1.011022806,0.998794258,1.006011367,1.006019592,1.007775426,1.002185702,1.000521302,0.988233328,0.992090464,1.009202003,0.988782167,1.007801533,1.004031301,0.993317723,1.001651168,1.003175735,0.998756051,0.983904064,1.009202003,1.010327339,0.998995662,0.986789107
3.63188,1.00219214,0.988553286,0.99790746,1.005538106,0.99810648,1.011546493,0.988553286,0.996689975,1.009455204,1.010020852,1.004524231,0.996464789,0.99810648,0.989150822,1.002146244,0.996689975,1.00573194,0.988553286,0.991913915,0.996689975,0.986619532,1.004041433,1.000601888,0.956568003,0.998898029,1.011471033,0.9987849,1.00618732,1.005967855,1.008028388,1.00219214,1.000718355,0.987973273,0.991941512,1.009455204,0.988553286,1.00776875,1.003975034,0.994007289,1.001686454,1.004524231,0.998697996,0.984722972,1.009455204,1.010368824,0.998943627,0.986619532
3.64021,1.002196074,0.988331139,0.997396708,1.005330324,0.998201728,1.012346148,0.988331139,0.996671438,1.009685278,1.010972381,1.005787134,0.99644649,0.998201728,0.988932431,1.002133131,0.996671438,1.005702376,0.988331139,0.991631687,0.996671438,0.986451745,1.003974319,1.00056994,0.958316743,0.999023914,1.011886239,0.998777807,1.006351709,1.005917311,1.008271456,1.002196074,1.000917792,0.987707555,0.991787553,1.009685278,0.988331139,1.007735252,1.003918886,0.994691551,1.001724839,1.005787134,0.998643935,0.984393179,1.009685278,1.010408282,0.998895168,0.986451745
3.64854,1.002197385,0.988113105,0.996911943,1.005142212,0.99831742,1.013068676,0.988113105,0.996657848,1.009892106,1.011874557,1.006957531,0.996433914,0.99831742,0.98871696,1.002123475,0.996657848,1.005668998,0.988113105,0.991367936,0.996657848,0.986290932,1.003904223,1.000537515,0.960933208,0.999153972,1.01226747,0.998774827,1.006504893,1.005868316,1.008504987,1.002197385,1.001118898,0.98743999,0.991625667,1.009892106,0.988113105,1.007701278,1.003863335,0.99538213,1.001766086,1.006957531,0.998593569,0.98314327,1.009892106,1.010445714,0.998849988,0.986290932
3.65687,1.002195358,0.987896562,0.99645716,1.00497365,0.998453438,1.013711095,0.987896562,0.996649086,1.010076523,1.012721896,1.008030057,0.996427059,0.998453438,0.988506377,1.002117634,0.996649086,1.005632401,0.987896562,0.991123796,0.996649086,0.986142218,1.003831744,1.00050509,0.964236498,0.999289811,1.012614727,0.998775899,1.006646991,1.00582099,1.008729339,1.002195358,1.001320958,0.987174928,0.991453946,1.010076523,0.987896562,1.007666707,1.003808498,0.996050358,1.001810312,1.008030057,0.998547256,0.981224298,1.010076523,1.010480762,0.998808384,0.986142218
3.6652,1.002190113,0.987678826,0.996047199,1.004823804,0.998609602,1.014270544,0.987678826,0.996645033,1.010238528,1.013510346,1.009001136,0.996425629,0.998609602,0.988303006,1.002115369,0.996645033,1.005592227,0.987678826,0.990899622,0.996645033,0.986009061,1.003757238,1.000472426,0.96796304,0.999431252,1.012927532,0.998780668,1.00677824,1.005775452,1.008944988,1.002190113,1.001522779,0.98691684,0.991271257,1.010238528,0.987678826,1.007631898,1.003754973,0.996702433,1.001857162,1.009001136,0.998505116,0.978856325,1.010238528,1.010513425,0.998770416,0.986009061
3.67353,1.002181292,0.987457752,0.99566412,1.004691482,0.998785675,1.014746666,0.987457752,0.996645331,1.010378599,1.014236331,1.009868383,0.996429503,0.998785675,0.988108754,1.002117276,0.996645331,1.005548954,0.987457752,0.990695119,0.996645331,0.985891998,1.003681183,1.000439286,0.971784532,0.999577343,1.013204575,0.998789072,1.006899118,1.005731821,1.009151936,1.002181292,1.001722455,0.98666966,0.991077065,1.010378599,0.987457752,1.007597089,1.003702521,0.997337043,1.001906633,1.009868383,0.998466969,0.976234555,1.010378599,1.010543585,0.998736024,0.985891998
3.68186,1.002168894,0.987231493,0.995317042,1.004574776,0.998983204,1.015139103,0.987231493,0.996650159,1.010497332,1.014896631,1.010630846,0.996438801,0.998983204,0.987924814,1.002123237,0.996650159,1.005502701,0.987231493,0.990509927,0.996650159,0.985788226,1.003603697,1.000406265,0.975381672,0.999727249,1.013444304,0.998801172,1.007009268,1.005690217,1.009350777,1.002168894,1.0019207,0.986435711,0.990871251,1.010497332,0.987231493,1.00756228,1.003651977,0.997954726,1.001958728,1.010630846,0.998432994,0.973564982,1.010497332,1.010571122,0.998705566,0.985788226
3.69019,1.002152562,0.986998379,0.995010018,1.004472017,0.999196231,1.015448809,0.986998379,0.996659219,1.010595202,1.015489459,1.011289001,0.996453166,0.999196231,0.987751544,1.002133369,0.996659219,1.005453706,0.986998379,0.990342557,0.996659219,0.98569262,1.003525496,1.000373363,0.978508711,0.999880075,1.013645887,0.998816669,1.007109284,1.005650759,1.009541869,1.002152562,1.002116442,0.986214995,0.990654647,1.010595202,0.986998379,1.007527709,1.003603339,0.99854058,1.002013087,1.011289001,0.99840337,0.971054614,1.010595202,1.010596037,0.998678923,0.98569262
3.69852,1.002132416,0.986757517,0.994743228,1.004382372,0.999427497,1.015677214,0.986757517,0.99667269,1.010672808,1.016013384,1.011843443,0.996472299,0.999427497,0.987588108,1.002147555,0.99667269,1.005403876,0.986757517,0.990194678,0.99667269,0.985598922,1.003446817,1.000340462,0.980988681,1.000035405,1.013808608,0.998835862,1.007199407,1.005613804,1.009723783,1.002132416,1.002309084,0.986004829,0.990429401,1.010672808,0.986757517,1.007493496,1.003557086,0.999095142,1.002069473,1.011843443,0.998377919,0.968860984,1.010672808,1.01061821,0.998656213,0.985598922
3.70685,1.002108455,0.98650831,0.994515657,1.004305243,0.999676585,1.015826464,0.98650831,0.996690333,1.010730624,1.016467929,1.012292147,0.996496141,0.999676585,0.987432837,1.002166152,0.996690333,1.005351067,0.98650831,0.990062416,0.996690333,0.985500634,1.003368258,1.00030756,0.982704341,1.000191927,1.013932109,0.998858511,1.007279754,1.005579114,1.009901047,1.002108455,1.002498507,0.985800385,0.990198076,1.010730624,0.98650831,1.007459998,1.003513098,0.999616146,1.002128005,1.012292147,0.998357177,0.967084706,1.010730624,1.010637641,0.998637497,0.985500634
3.71518,1.002080798,0.986251831,0.994324923,1.004240274,0.999942899,1.015897632,0.986251831,0.996712089,1.010769606,1.016853452,1.012635589,0.996524453,0.999942899,0.987283111,1.002189159,0.996712089,1.005295753,0.986251831,0.989943624,0.996712089,0.985393286,1.003290296,1.000275254,0.98359555,1.000348806,1.014016151,0.998884559,1.007350564,1.005546927,1.010071754,1.002080798,1.002684593,0.985596299,0.989977896,1.010769606,0.986251831,1.007427096,1.00347209,1.00009501,1.002188325,1.012635589,0.998340845,0.966001093,1.010769606,1.01065433,0.998623013,0.985393286
3.72351,1.002049327,0.985989928,0.994167984,1.004186511,1.000226021,1.015890718,0.985989928,0.996737957,1.010790229,1.017170548,1.012875199,0.996557236,1.000226021,0.987135708,1.002216339,0.996737957,1.005238652,0.985989928,0.98983717,0.996737957,0.98527348,1.003213167,1.000243425,0.983660877,1.000504851,1.014061213,0.998914123,1.007412195,1.005517483,1.010236025,1.002049327,1.002866626,0.985387504,0.98974663,1.010790229,0.985989928,1.007395029,1.003434062,1.000531316,1.002250195,1.012875199,0.998329222,0.965895116,1.010790229,1.010668278,0.998612642,0.98527348
3.73184,1.002014399,0.985725403,0.994044483,1.004145741,1.000525117,1.015807867,0.985725403,0.9967677,1.010793328,1.017418146,1.013013244,0.996594429,1.000525117,0.986987293,1.002248049,0.9967677,1.005180478,0.985725403,0.989741564,0.9967677,0.985140085,1.003137469,1.000212193,0.982952595,1.000660062,1.014068007,0.998946905,1.007464886,1.005490541,1.010394573,1.002014399,1.003044128,0.985170722,0.989517033,1.010793328,0.985725403,1.007363796,1.003399372,1.000922203,1.002313375,1.013013244,0.998322308,0.96697557,1.010793328,1.010679364,0.998606503,0.985140085
3.74017,1.001976132,0.985461533,0.993954003,1.004119039,1.000838995,1.015651822,0.985461533,0.996801257,1.010779738,1.017594814,1.013053179,0.996635854,1.000838995,0.986835003,1.002283812,0.996801257,1.005120873,0.985461533,0.989655674,0.996801257,0.984993756,1.00306356,1.000181675,0.981560409,1.000813484,1.014037371,0.998983085,1.007508874,1.005466223,1.010547519,1.001976132,1.003216386,0.984943926,0.989295721,1.010779738,0.985461533,1.007333755,1.003368139,1.001267672,1.002377629,1.013053179,0.998320103,0.969319463,1.010779738,1.010687709,0.998604774,0.984993756
3.7485,1.001935005,0.985201597,0.993891656,1.004107237,1.001166463,1.01542592,0.985201597,0.99683845,1.010750294,1.017700911,1.012999654,0.996681154,1.001166463,0.986676335,1.002323866,0.99683845,1.005060554,0.985201597,0.989578307,0.99683845,0.984836519,1.002992034,1.000151992,0.979601681,1.000964642,1.013970733,0.999022424,1.007544637,1.005444646,1.010695338,1.001935005,1.00338304,0.984707057,0.989085376,1.010750294,0.985201597,1.007305026,1.003340483,1.001566768,1.002442837,1.012999654,0.998322845,0.972768188,1.010750294,1.01069355,0.998607337,0.984836519
3.75683,1.001890779,0.984948635,0.993853569,1.00411272,1.001505613,1.015134215,0.984948635,0.996879101,1.010705948,1.017737031,1.012861252,0.996730566,1.001505613,0.98650986,1.002367973,0.996879101,1.004999757,0.984948635,0.989509404,0.996879101,0.984671712,1.002922893,1.000123382,0.977214515,1.0011127,1.013869762,0.999064744,1.007572412,1.005425811,1.010838509,1.001890779,1.003543139,0.984461963,0.988886952,1.010705948,0.984948635,1.007277608,1.00331676,1.001819968,1.002508879,1.012861252,0.998330414,0.976959229,1.010705948,1.01069665,0.998614371,0.984671712
